id,gid,x,y,v_x,v_y,radius,time
2,1,-6.937083,0.050125,-1.299474,-0.006920,0.750000,6.400000
0,0,-1.508165,-1.518981,1.298330,0.063474,0.750000,6.450000
1,0,-1.539267,1.578479,1.297982,-0.070611,0.750000,6.450000
2,1,-7.002059,0.049777,-1.299524,-0.006947,0.750000,6.450000
0,0,-1.443248,-1.515804,1.298339,0.063539,0.750000,6.500000
1,0,-1.474368,1.574946,1.297988,-0.070674,0.750000,6.500000
2,1,-7.067037,0.049429,-1.299570,-0.006971,0.750000,6.500000
0,0,-1.378331,-1.512624,1.298347,0.063598,0.750000,6.550000
1,0,-1.409468,1.571409,1.297994,-0.070732,0.750000,6.550000
2,1,-7.132018,0.049079,-1.299611,-0.006993,0.750000,6.550000
0,0,-1.313413,-1.509441,1.298354,0.063652,0.750000,6.600000
1,0,-1.344568,1.567870,1.297999,-0.070784,0.750000,6.600000
2,1,-7.197000,0.048728,-1.299648,-0.007013,0.750000,6.600000
0,0,-1.248495,-1.506256,1.298360,0.063700,0.750000,6.650000
1,0,-1.279668,1.564328,1.298004,-0.070832,0.750000,6.650000
2,1,-7.261984,0.048377,-1.299681,-0.007032,0.750000,6.650000
0,0,-1.183577,-1.503069,1.298366,0.063744,0.750000,6.700000
1,0,-1.214768,1.560785,1.298008,-0.070874,0.750000,6.700000
2,1,-7.326970,0.048024,-1.299711,-0.007048,0.750000,6.700000
0,0,-1.118658,-1.499880,1.298371,0.063784,0.750000,6.750000
1,0,-1.149867,1.557239,1.298012,-0.070913,0.750000,6.750000
2,1,-7.391957,0.047671,-1.299738,-0.007063,0.750000,6.750000
0,0,-1.053740,-1.496689,1.298375,0.063820,0.750000,6.800000
1,0,-1.084966,1.553691,1.298015,-0.070948,0.750000,6.800000
2,1,-7.456945,0.047317,-1.299762,-0.007077,0.750000,6.800000
0,0,-0.988821,-1.493496,1.298380,0.063853,0.750000,6.850000
1,0,-1.020065,1.550142,1.298018,-0.070980,0.750000,6.850000
2,1,-7.521934,0.046963,-1.299784,-0.007089,0.750000,6.850000
0,0,-0.923901,-1.490302,1.298383,0.063882,0.750000,6.900000
1,0,-0.955164,1.546592,1.298021,-0.071009,0.750000,6.900000
2,1,-7.586924,0.046608,-1.299803,-0.007100,0.750000,6.900000
0,0,-0.858982,-1.487107,1.298387,0.063909,0.750000,6.950000
1,0,-0.890263,1.543040,1.298023,-0.071035,0.750000,6.950000
2,1,-7.651915,0.046252,-1.299821,-0.007110,0.750000,6.950000
0,0,-0.794063,-1.483910,1.298390,0.063933,0.750000,7.000000
1,0,-0.825362,1.539487,1.298025,-0.071058,0.750000,7.000000
2,1,-7.716907,0.045896,-1.299837,-0.007120,0.750000,7.000000
0,0,-0.729143,-1.480712,1.298392,0.063955,0.750000,7.050000
1,0,-0.760461,1.535933,1.298027,-0.071080,0.750000,7.050000
2,1,-7.781900,0.045540,-1.299851,-0.007128,0.750000,7.050000
0,0,-0.664223,-1.477514,1.298395,0.063975,0.750000,7.100000
1,0,-0.695559,1.532378,1.298029,-0.071099,0.750000,7.100000
2,1,-7.846893,0.045183,-1.299864,-0.007136,0.750000,7.100000
0,0,-0.599303,-1.474314,1.298397,0.063993,0.750000,7.150000
1,0,-0.630658,1.528823,1.298031,-0.071117,0.750000,7.150000
2,1,-7.911887,0.044826,-1.299876,-0.007142,0.750000,7.150000
0,0,-0.534383,-1.471114,1.298399,0.064009,0.750000,7.200000
1,0,-0.565756,1.525266,1.298032,-0.071133,0.750000,7.200000
2,1,-7.976881,0.044469,-1.299886,-0.007149,0.750000,7.200000
0,0,-0.469463,-1.467912,1.298400,0.064024,0.750000,7.250000
1,0,-0.500854,1.521709,1.298033,-0.071147,0.750000,7.250000
2,1,-8.041876,0.044111,-1.299896,-0.007154,0.750000,7.250000
0,0,-0.404543,-1.464711,1.298402,0.064038,0.750000,7.300000
1,0,-0.435953,1.518151,1.298034,-0.071160,0.750000,7.300000
2,1,-8.106871,0.043753,-1.299904,-0.007159,0.750000,7.300000
0,0,-0.339623,-1.461508,1.298403,0.064050,0.750000,7.350000
1,0,-0.371051,1.514596,1.298042,-0.071087,0.750000,7.350000
2,1,-8.171867,0.043395,-1.299912,-0.007164,0.750000,7.350000
0,0,-0.274703,-1.458305,1.298405,0.064061,0.750000,7.400000
1,0,-0.306147,1.511056,1.298067,-0.070802,0.750000,7.400000
2,1,-8.236863,0.043036,-1.299918,-0.007168,0.750000,7.400000
0,0,-0.209783,-1.455101,1.298406,0.064071,0.750000,7.450000
1,0,-0.241242,1.507538,1.298103,-0.070361,0.750000,7.450000
2,1,-8.301859,0.042678,-1.299925,-0.007172,0.750000,7.450000
0,0,-0.144862,-1.451897,1.298407,0.064080,0.750000,7.500000
1,0,-0.176335,1.504048,1.298148,-0.069807,0.750000,7.500000
2,1,-8.366855,0.042319,-1.299930,-0.007176,0.750000,7.500000
0,0,-0.079942,-1.448693,1.298408,0.064088,0.750000,7.550000
1,0,-0.111425,1.500589,1.298200,-0.069170,0.750000,7.550000
2,1,-8.431852,0.041960,-1.299935,-0.007179,0.750000,7.550000
0,0,-0.015022,-1.445488,1.298408,0.064095,0.750000,7.600000
1,0,-0.046512,1.497165,1.298256,-0.068474,0.750000,7.600000
2,1,-8.496849,0.041601,-1.299940,-0.007182,0.750000,7.600000
0,0,0.049899,-1.442283,1.298409,0.064102,0.750000,7.650000
1,0,0.018404,1.493779,1.298316,-0.067736,0.750000,7.650000
2,1,-8.561846,0.041242,-1.299944,-0.007184,0.750000,7.650000
0,0,0.114819,-1.439078,1.298410,0.064108,0.750000,7.700000
1,0,0.083323,1.490430,1.298378,-0.066967,0.750000,7.700000
2,1,-8.626844,0.040882,-1.299947,-0.007187,0.750000,7.700000
0,0,0.179740,-1.435872,1.298410,0.064114,0.750000,7.750000
1,0,0.148245,1.487121,1.298441,-0.066178,0.750000,7.750000
2,1,-8.691841,0.040523,-1.299951,-0.007189,0.750000,7.750000
0,0,0.244660,-1.432666,1.298411,0.064119,0.750000,7.800000
1,0,0.213170,1.483853,1.298506,-0.065376,0.750000,7.800000
2,1,-8.756839,0.040163,-1.299954,-0.007191,0.750000,7.800000
0,0,0.309581,-1.429460,1.298411,0.064123,0.750000,7.850000
1,0,0.278099,1.480624,1.298571,-0.064565,0.750000,7.850000
2,1,-8.821837,0.039804,-1.299956,-0.007192,0.750000,7.850000
0,0,0.374502,-1.426254,1.298412,0.064128,0.750000,7.900000
1,0,0.343031,1.477437,1.298636,-0.063750,0.750000,7.900000
2,1,-8.886835,0.039444,-1.299959,-0.007194,0.750000,7.900000
0,0,0.439422,-1.423047,1.298412,0.064131,0.750000,7.950000
1,0,0.407966,1.474290,1.298702,-0.062932,0.750000,7.950000
2,1,-8.951833,0.039084,-1.299961,-0.007196,0.750000,7.950000
0,0,0.504343,-1.419840,1.298412,0.064135,0.750000,8.000000
1,0,0.472904,1.471184,1.298768,-0.062115,0.750000,8.000000
2,1,-9.016831,0.038724,-1.299963,-0.007197,0.750000,8.000000
0,0,0.569263,-1.416633,1.298413,0.064138,0.750000,8.050000
1,0,0.537846,1.468120,1.298834,-0.061299,0.750000,8.050000
2,1,-9.081829,0.038365,-1.299964,-0.007198,0.750000,8.050000
0,0,0.634184,-1.413426,1.298413,0.064140,0.750000,8.100000
1,0,0.602791,1.465095,1.298900,-0.060486,0.750000,8.100000
2,1,-9.146827,0.038005,-1.299966,-0.007199,0.750000,8.100000
0,0,0.699105,-1.410219,1.298413,0.064143,0.750000,8.150000
1,0,0.667739,1.462111,1.298965,-0.059676,0.750000,8.150000
2,1,-9.211826,0.037645,-1.299967,-0.007200,0.750000,8.150000
0,0,0.764025,-1.407012,1.298413,0.064145,0.750000,8.200000
1,0,0.732691,1.459168,1.299031,-0.058870,0.750000,8.200000
2,1,-9.276824,0.037284,-1.299969,-0.007201,0.750000,8.200000
0,0,0.828946,-1.403805,1.298414,0.064147,0.750000,8.250000
1,0,0.797645,1.456265,1.299096,-0.058069,0.750000,8.250000
2,1,-9.341822,0.036924,-1.299970,-0.007202,0.750000,8.250000
0,0,0.893867,-1.400597,1.298414,0.064149,0.750000,8.300000
1,0,0.862603,1.453401,1.299161,-0.057272,0.750000,8.300000
2,1,-9.406821,0.036564,-1.299971,-0.007203,0.750000,8.300000
0,0,0.958788,-1.397390,1.298414,0.064151,0.750000,8.350000
1,0,0.927565,1.450577,1.299226,-0.056481,0.750000,8.350000
2,1,-9.471820,0.036204,-1.299972,-0.007203,0.750000,8.350000
0,0,1.023708,-1.394182,1.298414,0.064153,0.750000,8.400000
1,0,0.992529,1.447792,1.299291,-0.055694,0.750000,8.400000
2,1,-9.536818,0.035844,-1.299973,-0.007204,0.750000,8.400000
0,0,1.088629,-1.390974,1.298414,0.064154,0.750000,8.450000
1,0,1.057497,1.445046,1.299356,-0.054914,0.750000,8.450000
2,1,-9.601817,0.035484,-1.299973,-0.007204,0.750000,8.450000
0,0,1.153550,-1.387767,1.298414,0.064155,0.750000,8.500000
1,0,1.122468,1.442340,1.299420,-0.054138,0.750000,8.500000
2,1,-9.666816,0.035123,-1.299974,-0.007205,0.750000,8.500000
0,0,1.218470,-1.384559,1.298415,0.064156,0.750000,8.550000
1,0,1.187442,1.439671,1.299484,-0.053368,0.750000,8.550000
2,1,-9.731814,0.034763,-1.299975,-0.007205,0.750000,8.550000
0,0,1.283391,-1.381351,1.298415,0.064157,0.750000,8.600000
1,0,1.252420,1.437041,1.299548,-0.052604,0.750000,8.600000
2,1,-9.796813,0.034403,-1.299975,-0.007206,0.750000,8.600000
0,0,1.348312,-1.378143,1.298415,0.064158,0.750000,8.650000
1,0,1.317400,1.434449,1.299611,-0.051846,0.750000,8.650000
2,1,-9.861812,0.034043,-1.299976,-0.007206,0.750000,8.650000
0,0,1.413233,-1.374935,1.298415,0.064159,0.750000,8.700000
1,0,1.382384,1.431894,1.299675,-0.051093,0.750000,8.700000
2,1,-9.926811,0.033682,-1.299976,-0.007207,0.750000,8.700000
0,0,1.478153,-1.371727,1.298415,0.064160,0.750000,8.750000
1,0,1.447371,1.429377,1.299738,-0.050346,0.750000,8.750000
2,1,-9.991809,0.033322,-1.299976,-0.007207,0.750000,8.750000
0,0,1.543074,-1.368519,1.298415,0.064161,0.750000,8.800000
1,0,1.512361,1.426897,1.299801,-0.049605,0.750000,8.800000
2,1,-10.056808,0.032962,-1.299977,-0.007207,0.750000,8.800000
0,0,1.607995,-1.365311,1.298415,0.064161,0.750000,8.850000
1,0,1.577354,1.424453,1.299863,-0.048869,0.750000,8.850000
2,1,-10.121807,0.032601,-1.299977,-0.007207,0.750000,8.850000
0,0,1.672916,-1.362103,1.298415,0.064162,0.750000,8.900000
1,0,1.642350,1.422046,1.299926,-0.048140,0.750000,8.900000
2,1,-10.186806,0.032241,-1.299977,-0.007208,0.750000,8.900000
0,0,1.737836,-1.358895,1.298415,0.064163,0.750000,8.950000
1,0,1.707350,1.419675,1.299988,-0.047416,0.750000,8.950000
2,1,-10.251805,0.031880,-1.299978,-0.007208,0.750000,8.950000
0,0,1.802757,-1.355686,1.298415,0.064163,0.750000,9.000000
1,0,1.772352,1.417340,1.300050,-0.046699,0.750000,9.000000
2,1,-10.316804,0.031520,-1.299978,-0.007208,0.750000,9.000000
0,0,1.867678,-1.352478,1.298415,0.064163,0.750000,9.050000
1,0,1.837358,1.415041,1.300112,-0.045987,0.750000,9.050000
2,1,-10.381803,0.031160,-1.299978,-0.007208,0.750000,9.050000
0,0,1.932599,-1.349270,1.298415,0.064164,0.750000,9.100000
1,0,1.902366,1.412777,1.300174,-0.045282,0.750000,9.100000
2,1,-10.446802,0.030799,-1.299978,-0.007208,0.750000,9.100000
0,0,1.997519,-1.346062,1.298415,0.064164,0.750000,9.150000
1,0,1.967378,1.410548,1.300235,-0.044582,0.750000,9.150000
2,1,-10.511801,0.030439,-1.299978,-0.007209,0.750000,9.150000
0,0,2.062440,-1.342854,1.298415,0.064165,0.750000,9.200000
1,0,2.032393,1.408353,1.300296,-0.043889,0.750000,9.200000
2,1,-10.576799,0.030078,-1.299979,-0.007209,0.750000,9.200000
0,0,2.127361,-1.339645,1.298415,0.064165,0.750000,9.250000
1,0,2.097411,1.406193,1.300357,-0.043202,0.750000,9.250000
2,1,-10.641798,0.029718,-1.299979,-0.007209,0.750000,9.250000
0,0,2.192282,-1.336437,1.298415,0.064165,0.750000,9.300000
1,0,2.162432,1.404067,1.300418,-0.042521,0.750000,9.300000
2,1,-10.706797,0.029357,-1.299979,-0.007209,0.750000,9.300000
0,0,2.257202,-1.333229,1.298415,0.064165,0.750000,9.350000
1,0,2.227456,1.401975,1.300478,-0.041846,0.750000,9.350000
2,1,-10.771796,0.028997,-1.299979,-0.007209,0.750000,9.350000
0,0,2.322123,-1.330021,1.298415,0.064166,0.750000,9.400000
1,0,2.292483,1.399916,1.300539,-0.041178,0.750000,9.400000
2,1,-10.836795,0.028636,-1.299979,-0.007209,0.750000,9.400000
0,0,2.387044,-1.326812,1.298415,0.064166,0.750000,9.450000
1,0,2.357513,1.397890,1.300599,-0.040516,0.750000,9.450000
2,1,-10.901794,0.028276,-1.299979,-0.007209,0.750000,9.450000
0,0,2.451965,-1.323604,1.298415,0.064166,0.750000,9.500000
1,0,2.422546,1.395897,1.300659,-0.039861,0.750000,9.500000
2,1,-10.966793,0.027916,-1.299979,-0.007209,0.750000,9.500000
0,0,2.516885,-1.320396,1.298415,0.064166,0.750000,9.550000
1,0,2.487581,1.393937,1.300718,-0.039211,0.750000,9.550000
2,1,-11.031792,0.027555,-1.299979,-0.007209,0.750000,9.550000
0,0,2.581806,-1.317187,1.298415,0.064166,0.750000,9.600000
1,0,2.552620,1.392008,1.300778,-0.038569,0.750000,9.600000
2,1,-11.096791,0.027195,-1.299979,-0.007209,0.750000,9.600000
0,0,2.646727,-1.313979,1.298415,0.064166,0.750000,9.650000
1,0,2.617662,1.390111,1.300837,-0.037933,0.750000,9.650000
2,1,-11.161790,0.026834,-1.299979,-0.007210,0.750000,9.650000
0,0,2.711648,-1.310771,1.298415,0.064167,0.750000,9.700000
1,0,2.682707,1.388246,1.300896,-0.037304,0.750000,9.700000
2,1,-11.226789,0.026474,-1.299980,-0.007210,0.750000,9.700000
0,0,2.776568,-1.307562,1.298415,0.064167,0.750000,9.750000
1,0,2.747755,1.386412,1.300954,-0.036681,0.750000,9.750000
2,1,-11.291788,0.026113,-1.299980,-0.007210,0.750000,9.750000
0,0,2.841489,-1.304354,1.298415,0.064167,0.750000,9.800000
1,0,2.812805,1.384609,1.301013,-0.036065,0.750000,9.800000
2,1,-11.356787,0.025753,-1.299980,-0.007210,0.750000,9.800000
0,0,2.906410,-1.301146,1.298415,0.064167,0.750000,9.850000
1,0,2.877859,1.382836,1.301071,-0.035456,0.750000,9.850000
2,1,-11.421786,0.025392,-1.299980,-0.007210,0.750000,9.850000
0,0,2.971331,-1.297937,1.298415,0.064167,0.750000,9.900000
1,0,2.942915,1.381094,1.301128,-0.034854,0.750000,9.900000
2,1,-11.486785,0.025032,-1.299980,-0.007210,0.750000,9.900000
0,0,3.036252,-1.294729,1.298415,0.064167,0.750000,9.950000
1,0,3.007975,1.379381,1.301186,-0.034259,0.750000,9.950000
2,1,-11.551784,0.024671,-1.299980,-0.007210,0.750000,9.950000
0,0,3.101172,-1.291521,1.298415,0.064167,0.750000,10.000000
1,0,3.073037,1.377697,1.301243,-0.033671,0.750000,10.000000
2,1,-11.616783,0.024311,-1.299980,-0.007210,0.750000,10.000000
0,0,3.166093,-1.288312,1.298415,0.064167,0.750000,10.050000
1,0,3.138102,1.376043,1.301300,-0.033090,0.750000,10.050000
2,1,-11.681782,0.023950,-1.299980,-0.007210,0.750000,10.050000
0,0,3.231014,-1.285104,1.298415,0.064167,0.750000,10.100000
1,0,3.203169,1.374417,1.301356,-0.032516,0.750000,10.100000
2,1,-11.746781,0.023590,-1.299980,-0.007210,0.750000,10.100000
0,0,3.295935,-1.281896,1.298415,0.064167,0.750000,10.150000
1,0,3.268240,1.372819,1.301412,-0.031949,0.750000,10.150000
2,1,-11.811780,0.023229,-1.299980,-0.007210,0.750000,10.150000
0,0,3.360855,-1.278687,1.298415,0.064167,0.750000,10.200000
1,0,3.333313,1.371250,1.301468,-0.031390,0.750000,10.200000
2,1,-11.876779,0.022869,-1.299980,-0.007210,0.750000,10.200000
0,0,3.425776,-1.275479,1.298415,0.064167,0.750000,10.250000
1,0,3.398390,1.369708,1.301523,-0.030839,0.750000,10.250000
2,1,-11.941778,0.022508,-1.299980,-0.007210,0.750000,10.250000
0,0,3.490697,-1.272270,1.298415,0.064167,0.750000,10.300000
1,0,3.463469,1.368193,1.301578,-0.030295,0.750000,10.300000
2,1,-12.006777,0.022148,-1.299980,-0.007210,0.750000,10.300000
0,0,3.555618,-1.269062,1.298415,0.064168,0.750000,10.350000
1,0,3.528550,1.366705,1.301633,-0.029759,0.750000,10.350000
2,1,-12.071776,0.021787,-1.299980,-0.007210,0.750000,10.350000
0,0,3.620538,-1.265854,1.298415,0.064168,0.750000,10.400000
1,0,3.593634,1.365244,1.301686,-0.029230,0.750000,10.400000
2,1,-12.136775,0.021427,-1.299980,-0.007210,0.750000,10.400000
0,0,3.685459,-1.262645,1.298415,0.064168,0.750000,10.450000
1,0,3.658721,1.363808,1.301740,-0.028710,0.750000,10.450000
2,1,-12.201774,0.021066,-1.299980,-0.007210,0.750000,10.450000
0,0,3.750380,-1.259437,1.298415,0.064168,0.750000,10.500000
1,0,3.723811,1.362398,1.301793,-0.028197,0.750000,10.500000
2,1,-12.266773,0.020706,-1.299980,-0.007210,0.750000,10.500000
0,0,3.815301,-1.256229,1.298415,0.064168,0.750000,10.550000
1,0,3.788903,1.361014,1.301845,-0.027693,0.750000,10.550000
2,1,-12.331772,0.020345,-1.299980,-0.007210,0.750000,10.550000
0,0,3.880222,-1.253020,1.298415,0.064168,0.750000,10.600000
1,0,3.853998,1.359654,1.301897,-0.027197,0.750000,10.600000
2,1,-12.396771,0.019985,-1.299980,-0.007210,0.750000,10.600000
0,0,3.945142,-1.249812,1.298415,0.064168,0.750000,10.650000
1,0,3.919096,1.358318,1.301948,-0.026709,0.750000,10.650000
2,1,-12.461770,0.019624,-1.299980,-0.007210,0.750000,10.650000
0,0,4.010063,-1.246603,1.298415,0.064168,0.750000,10.700000
1,0,3.984196,1.357007,1.301999,-0.026230,0.750000,10.700000
2,1,-12.526769,0.019264,-1.299980,-0.007210,0.750000,10.700000
0,0,4.074984,-1.243395,1.298415,0.064168,0.750000,10.750000
1,0,4.049298,1.355719,1.302049,-0.025760,0.750000,10.750000
2,1,-12.591768,0.018903,-1.299980,-0.007210,0.750000,10.750000
0,0,4.139905,-1.240187,1.298415,0.064168,0.750000,10.800000
1,0,4.114403,1.354454,1.302098,-0.025298,0.750000,10.800000
2,1,-12.656767,0.018543,-1.299980,-0.007210,0.750000,10.800000
0,0,4.204825,-1.236978,1.298415,0.064168,0.750000,10.850000
1,0,4.179510,1.353212,1.302146,-0.024846,0.750000,10.850000
2,1,-12.721766,0.018182,-1.299980,-0.007210,0.750000,10.850000
0,0,4.269746,-1.233770,1.298415,0.064168,0.750000,10.900000
1,0,4.244620,1.351991,1.302193,-0.024403,0.750000,10.900000
2,1,-12.786765,0.017822,-1.299980,-0.007210,0.750000,10.900000
0,0,4.334667,-1.230561,1.298415,0.064168,0.750000,10.950000
1,0,4.309732,1.350793,1.302240,-0.023970,0.750000,10.950000
2,1,-12.851764,0.017461,-1.299980,-0.007210,0.750000,10.950000
0,0,4.399588,-1.227353,1.298415,0.064168,0.750000,11.000000
1,0,4.374846,1.349616,1.302285,-0.023546,0.750000,11.000000
2,1,-12.916763,0.017101,-1.299980,-0.007210,0.750000,11.000000
0,0,4.464508,-1.224145,1.298415,0.064168,0.750000,11.050000
1,0,4.439963,1.348459,1.302329,-0.023131,0.750000,11.050000
2,1,-12.981762,0.016740,-1.299980,-0.007210,0.750000,11.050000
0,0,4.529429,-1.220936,1.298415,0.064168,0.750000,11.100000
1,0,4.505081,1.347323,1.302373,-0.022727,0.750000,11.100000
2,1,-13.046761,0.016380,-1.299980,-0.007210,0.750000,11.100000
0,0,4.594350,-1.217728,1.298415,0.064168,0.750000,11.150000
1,0,4.570202,1.346206,1.302415,-0.022334,0.750000,11.150000
2,1,-13.111760,0.016019,-1.299980,-0.007210,0.750000,11.150000
0,0,4.659271,-1.214519,1.298415,0.064168,0.750000,11.200000
1,0,4.635325,1.345109,1.302455,-0.021951,0.750000,11.200000
2,1,-13.176759,0.015659,-1.299980,-0.007210,0.750000,11.200000
0,0,4.724192,-1.211311,1.298415,0.064168,0.750000,11.250000
1,0,4.700449,1.344030,1.302495,-0.021578,0.750000,11.250000
2,1,-13.241758,0.015298,-1.299980,-0.007210,0.750000,11.250000
0,0,4.789112,-1.208103,1.298415,0.064168,0.750000,11.300000
1,0,4.765576,1.342969,1.302533,-0.021217,0.750000,11.300000
2,1,-13.306757,0.014938,-1.299980,-0.007210,0.750000,11.300000
0,0,4.854033,-1.204894,1.298415,0.064168,0.750000,11.350000
1,0,4.830705,1.341925,1.302569,-0.020867,0.750000,11.350000
2,1,-13.371756,0.014577,-1.299980,-0.007210,0.750000,11.350000
0,0,4.918954,-1.201686,1.298415,0.064168,0.750000,11.400000
1,0,4.895835,1.340899,1.302603,-0.020529,0.750000,11.400000
2,1,-13.436755,0.014217,-1.299980,-0.007210,0.750000,11.400000
0,0,4.983875,-1.198478,1.298415,0.064168,0.750000,11.450000
1,0,4.960966,1.339889,1.302636,-0.020203,0.750000,11.450000
2,1,-13.501754,0.013856,-1.299980,-0.007210,0.750000,11.450000
0,0,5.048795,-1.195269,1.298415,0.064168,0.750000,11.500000
1,0,5.026100,1.338894,1.302666,-0.019889,0.750000,11.500000
2,1,-13.566753,0.013496,-1.299980,-0.007210,0.750000,11.500000
0,0,5.113716,-1.192061,1.298415,0.064168,0.750000,11.550000
1,0,5.091235,1.337915,1.302695,-0.019588,0.750000,11.550000
2,1,-13.631752,0.013135,-1.299980,-0.007210,0.750000,11.550000
0,0,5.178637,-1.188852,1.298415,0.064168,0.750000,11.600000
1,0,5.156371,1.336950,1.302721,-0.019300,0.750000,11.600000
2,1,-13.696751,0.012775,-1.299980,-0.007210,0.750000,11.600000
0,0,5.243558,-1.185644,1.298415,0.064168,0.750000,11.650000
1,0,5.221508,1.335999,1.302744,-0.019026,0.750000,11.650000
2,1,-13.761750,0.012414,-1.299980,-0.007210,0.750000,11.650000
0,0,5.308478,-1.182436,1.298415,0.064168,0.750000,11.700000
1,0,5.286646,1.335060,1.302765,-0.018766,0.750000,11.700000
2,1,-13.826749,0.012054,-1.299980,-0.007210,0.750000,11.700000
0,0,5.373399,-1.179227,1.298415,0.064168,0.750000,11.750000
1,0,5.351785,1.334134,1.302782,-0.018520,0.750000,11.750000
2,1,-13.891748,0.011693,-1.299980,-0.007210,0.750000,11.750000
0,0,5.438320,-1.176019,1.298415,0.064168,0.750000,11.800000
1,0,5.416925,1.333220,1.302796,-0.018290,0.750000,11.800000
2,1,-13.956747,0.011333,-1.299980,-0.007210,0.750000,11.800000
0,0,5.503241,-1.172810,1.298415,0.064168,0.750000,11.850000
1,0,5.482065,1.332316,1.302807,-0.018075,0.750000,11.850000
2,1,-14.021746,0.010972,-1.299980,-0.007210,0.750000,11.850000
0,0,5.568162,-1.169602,1.298415,0.064168,0.750000,11.900000
1,0,5.547206,1.331422,1.302814,-0.017876,0.750000,11.900000
2,1,-14.086745,0.010612,-1.299980,-0.007210,0.750000,11.900000
0,0,5.633082,-1.166394,1.298415,0.064168,0.750000,11.950000
1,0,5.612347,1.330538,1.302817,-0.017694,0.750000,11.950000
2,1,-14.151744,0.010251,-1.299980,-0.007210,0.750000,11.950000
0,0,5.698003,-1.163185,1.298415,0.064168,0.750000,12.000000
1,0,5.677488,1.329661,1.302815,-0.017529,0.750000,12.000000
2,1,-14.216743,0.009891,-1.299980,-0.007210,0.750000,12.000000
0,0,5.762924,-1.159977,1.298415,0.064168,0.750000,12.050000
1,0,5.742628,1.328792,1.302808,-0.017383,0.750000,12.050000
2,1,-14.281742,0.009530,-1.299980,-0.007210,0.750000,12.050000
0,0,5.827845,-1.156768,1.298415,0.064168,0.750000,12.100000
1,0,5.807768,1.327929,1.302796,-0.017256,0.750000,12.100000
2,1,-14.346741,0.009170,-1.299980,-0.007210,0.750000,12.100000
0,0,5.892765,-1.153560,1.298415,0.064168,0.750000,12.150000
1,0,5.872907,1.327072,1.302778,-0.017148,0.750000,12.150000
2,1,-14.411740,0.008809,-1.299980,-0.007210,0.750000,12.150000
0,0,5.957686,-1.150352,1.298415,0.064168,0.750000,12.200000
1,0,5.938044,1.326219,1.302754,-0.017062,0.750000,12.200000
2,1,-14.476739,0.008449,-1.299980,-0.007210,0.750000,12.200000
0,0,6.022607,-1.147143,1.298415,0.064168,0.750000,12.250000
1,0,6.003180,1.325369,1.302722,-0.016997,0.750000,12.250000
2,1,-14.541738,0.008088,-1.299980,-0.007210,0.750000,12.250000
0,0,6.087528,-1.143935,1.298415,0.064168,0.750000,12.300000
1,0,6.068315,1.324521,1.302683,-0.016955,0.750000,12.300000
2,1,-14.606737,0.007728,-1.299980,-0.007210,0.750000,12.300000
0,0,6.152448,-1.140726,1.298415,0.064168,0.750000,12.350000
1,0,6.133446,1.323674,1.302635,-0.016937,0.750000,12.350000
2,1,-14.671736,0.007367,-1.299980,-0.007210,0.750000,12.350000
0,0,6.217369,-1.137518,1.298415,0.064168,0.750000,12.400000
1,0,6.198575,1.322827,1.302578,-0.016944,0.750000,12.400000
2,1,-14.736735,0.007007,-1.299980,-0.007210,0.750000,12.400000
0,0,6.282291,-1.134316,1.298427,0.064049,0.750000,12.450000
1,0,6.263701,1.321978,1.302511,-0.016978,0.750000,12.450000
2,1,-14.801734,0.006646,-1.299980,-0.007210,0.750000,12.450000
0,0,6.347213,-1.131128,1.298456,0.063754,0.750000,12.500000
1,0,6.328822,1.321125,1.302431,-0.017071,0.750000,12.500000
2,1,-14.866733,0.006286,-1.299980,-0.007210,0.750000,12.500000
0,0,6.412138,-1.127961,1.298497,0.063330,0.750000,12.550000
1,0,6.393939,1.320262,1.302333,-0.017260,0.750000,12.550000
2,1,-14.931732,0.005925,-1.299980,-0.007210,0.750000,12.550000
0,0,6.477066,-1.124821,1.298548,0.062800,0.750000,12.600000
1,0,6.459050,1.319384,1.302215,-0.017559,0.750000,12.600000
2,1,-14.996731,0.005564,-1.299980,-0.007210,0.750000,12.600000
0,0,6.541996,-1.121713,1.298609,0.062176,0.750000,12.650000
1,0,6.524153,1.318485,1.302076,-0.017970,0.750000,12.650000
0,0,6.606930,-1.118639,1.298679,0.061464,0.750000,12.700000
1,0,6.589249,1.317561,1.301913,-0.018492,0.750000,12.700000
0,0,6.671868,-1.115606,1.298758,0.060670,0.750000,12.750000
1,0,6.654335,1.316604,1.301726,-0.019125,0.750000,12.750000
0,0,6.736810,-1.112616,1.298845,0.059796,0.750000,12.800000
1,0,6.719411,1.315611,1.301513,-0.019866,0.750000,12.800000
0,0,6.801757,-1.109674,1.298940,0.058845,0.750000,12.850000
1,0,6.784475,1.314575,1.301270,-0.020716,0.750000,12.850000
0,0,6.866709,-1.106783,1.299044,0.057821,0.750000,12.900000
1,0,6.849524,1.313492,1.300996,-0.021675,0.750000,12.900000
0,0,6.931667,-1.103947,1.299157,0.056725,0.750000,12.950000
1,0,6.914559,1.312355,1.300689,-0.022742,0.750000,12.950000
0,0,6.996631,-1.101169,1.299279,0.055558,0.750000,13.000000
1,0,6.979576,1.311159,1.300344,-0.023920,0.750000,13.000000
0,0,7.061602,-1.098453,1.299410,0.054322,0.750000,13.050000
