id,gid,x,y,v_x,v_y,radius,time
4,4,-2.673275,0.192881,1.175703,-0.018244,0.500000,4.600000
5,5,-1.066911,-0.324713,0.749698,1.298113,0.500000,4.600000
6,6,-0.918095,-2.186705,-0.744769,1.338777,0.500000,4.600000
7,7,2.573226,-2.204350,-0.406626,0.540048,0.500000,4.600000
0,0,1.268301,-1.012650,-1.322602,-0.213717,0.500000,4.700000
1,1,1.920510,1.623295,-0.598875,-1.118492,0.500000,4.700000
2,2,0.480337,0.948648,0.069645,-1.394830,0.500000,4.700000
3,3,-1.883294,2.354173,0.590238,-0.541014,0.500000,4.700000
4,4,-2.558937,0.201541,1.143372,0.086595,0.500000,4.700000
5,5,-0.988544,-0.208783,0.783671,1.159299,0.500000,4.700000
6,6,-0.969469,-2.083966,-0.513748,1.027383,0.500000,4.700000
7,7,2.538152,-2.099152,-0.350738,1.051979,0.500000,4.700000
0,0,1.136765,-1.042881,-1.315364,-0.302311,0.500000,4.800000
1,1,1.854702,1.515042,-0.658080,-1.082527,0.500000,4.800000
2,2,0.484589,0.820114,0.042513,-1.285336,0.500000,4.800000
3,3,-1.818907,2.320940,0.643864,-0.332326,0.500000,4.800000
4,4,-2.429064,0.194894,1.298734,-0.066462,0.500000,4.800000
5,5,-0.903622,-0.120951,0.849219,0.878322,0.500000,4.800000
6,6,-1.020164,-1.992177,-0.506948,0.917890,0.500000,4.800000
7,7,2.521533,-1.997469,-0.166195,1.016837,0.500000,4.800000
0,0,1.012273,-1.088604,-1.244925,-0.457236,0.500000,4.900000
